tempo,spectral_centroid,zero_crossing_rate,contrast,flatness
129.19921875,2734.9143562612503,0.05078125,23.213212898738696,0.016133046
129.19921875,2698.1056178744325,0.05419921875,20.642965095143836,0.013274367
129.19921875,2048.384067765037,0.05419921875,18.9088376576324,0.002905735
129.19921875,1196.9520023805067,0.0458984375,19.334808270285194,0.0003809916
129.19921875,976.2862366258162,0.0419921875,20.56350833403031,0.00015748414
129.19921875,985.2516426357922,0.04296875,19.92268643535884,0.00016468903
129.19921875,1038.262839682618,0.048828125,22.660566664424014,0.00022661666
129.19921875,1187.01528730904,0.0498046875,29.52278794850769,0.00038247285
129.19921875,1285.032230767923,0.0478515625,20.105432739467467,0.00055886974
129.19921875,1188.5301737127156,0.046875,22.649613677589393,0.00045776446
129.19921875,1085.7525936151408,0.0439453125,25.5159396915545,0.00036338586
129.19921875,1031.1685716230784,0.0419921875,20.359847600017197,0.00041390976
129.19921875,1069.3569804644512,0.04736328125,22.298758977466065,0.0005287206
129.19921875,1686.8514757477442,0.0546875,30.392900227686457,0.0053907204
129.19921875,2204.8575714744106,0.0517578125,19.060778324331956,0.017190017
129.19921875,1885.1419041985084,0.052734375,21.972827212655446,0.0067293257
129.19921875,1260.855797354734,0.046875,22.373380063212622,0.0010441665
129.19921875,1118.1084180600606,0.0390625,25.29319147187463,0.00069773896
129.19921875,1162.5476234397834,0.04541015625,20.270902631972575,0.0009884237
129.19921875,1098.5621324507242,0.0478515625,21.12481719794201,0.0009058094
129.19921875,1541.6275500882507,0.0517578125,26.441701819535204,0.0028252185
129.19921875,1635.1874452345623,0.04736328125,24.461592858361634,0.0042557037
129.19921875,1171.4391876105767,0.0400390625,25.33747605372885,0.0012157008
129.19921875,826.1742719672812,0.03369140625,24.796196207571676,0.0003343762
129.19921875,795.4650820752854,0.02734375,21.09807291153864,0.000275891
129.19921875,855.8263800136217,0.0283203125,29.0792434833906,0.0003734712
129.19921875,858.1115230434069,0.0302734375,24.61320024536868,0.00037288707
129.19921875,1575.4269358809652,0.03369140625,28.423753992893246,0.0031237877
129.19921875,2131.382738636663,0.033203125,32.03529507534191,0.0054183444
129.19921875,1865.0332377705859,0.0361328125,23.02162852248034,0.0027668716
129.19921875,1205.8903785687062,0.037109375,19.64874077566313,0.0005616304
129.19921875,1045.4717828620674,0.03759765625,23.92039725276234,0.00044605715
129.19921875,1082.3101352758233,0.03857421875,34.885574941676516,0.0006830295
129.19921875,1274.8100044785747,0.04638671875,23.848249312238806,0.0013711912
129.19921875,2055.3845632890816,0.04443359375,22.350973816088317,0.011184211
129.19921875,2090.864330246832,0.0380859375,22.060669034896613,0.011505619
129.19921875,1545.74703739696,0.0390625,22.222180477388818,0.0031784577
129.19921875,965.8675820995925,0.0302734375,18.731983965300856,0.0005380886
129.19921875,882.7334148244603,0.0322265625,21.262067688897808,0.00041547712
129.19921875,773.668701186026,0.03662109375,23.245212616800302,0.00023331419
129.19921875,888.8254681578221,0.0380859375,30.82522404140854,0.0003733762
129.19921875,1383.6608047763227,0.03515625,24.78732375580849,0.0022820279
129.19921875,1263.1983011843947,0.0302734375,27.800612654241792,0.0013106653
129.19921875,946.2139695349465,0.0283203125,36.17567156507292,0.00037703078
129.19921875,780.2063232991496,0.025390625,33.8530990386878,0.00016516274
129.19921875,748.9927303332021,0.02734375,29.358654970323013,0.00014706443
129.19921875,729.4881478113531,0.03076171875,30.06284605659465,0.00012289877
129.19921875,735.50594714641,0.03125,28.303816197421312,0.00014163101
129.19921875,914.0906234388754,0.03271484375,25.145851017561334,0.0003720774
129.19921875,1060.6374440460104,0.033203125,22.802371959870957,0.0006238796
129.19921875,1019.7634724373353,0.03369140625,19.767905723899712,0.00041996097
129.19921875,823.0613059164549,0.03466796875,19.19710187492849,0.00020625262
129.19921875,742.8660006797347,0.03369140625,26.689510621221196,0.00013902137
129.19921875,705.1381200347068,0.033203125,27.622632885994804,0.00012383994
129.19921875,1196.1007419129883,0.046875,23.306796035178177,0.00088342687
129.19921875,2202.3339770681578,0.04833984375,20.88602343256445,0.0072675524
129.19921875,1989.6754121604877,0.05419921875,21.64717582522841,0.00619919
129.19921875,1444.1151643067578,0.05810546875,19.510354469751192,0.0017116863
129.19921875,1068.3547716575927,0.04833984375,19.298002597309548,0.00037628095
129.19921875,893.118300051862,0.048828125,20.8010595607794,0.00015639116
129.19921875,855.8504331161149,0.04541015625,22.28453196986731,0.00018703216
129.19921875,1308.7852236926474,0.046875,20.165462033694844,0.0011346227
129.19921875,1795.6496001977616,0.04296875,19.948531971041163,0.0031421385
129.19921875,1652.5405838896565,0.04296875,20.337656203636023,0.0024327675
129.19921875,1322.1486506368178,0.0400390625,26.303486703156672,0.0010660398
129.19921875,1079.854359700578,0.0361328125,25.652691536634002,0.00060506834
129.19921875,991.1907008992964,0.0361328125,24.67944236470937,0.0005091879
129.19921875,1017.4789692245381,0.0380859375,21.307046027874073,0.0006815411
129.19921875,1752.4308696446935,0.03515625,30.4693754171171,0.006410905
129.19921875,1679.7968287095666,0.03466796875,30.306360660919587,0.0043388694
129.19921875,1252.7206144994434,0.03125,23.48018078081151,0.001357008
129.19921875,924.5851691831195,0.02685546875,18.983134328309973,0.0003733353
129.19921875,818.01448638347,0.02978515625,20.567032305598776,0.00026062483
129.19921875,781.47833274012,0.03173828125,26.566051097712332,0.00022957315
129.19921875,935.3091866191924,0.0390625,21.70120707070823,0.00060977
129.19921875,1427.7103767412277,0.0361328125,19.39813753377789,0.0032089818
129.19921875,1251.215348181425,0.0341796875,21.918444594807795,0.0015125194
129.19921875,856.0268582610762,0.0302734375,21.744667734261476,0.0003546705
129.19921875,658.5481803888287,0.0263671875,27.8760055077517,0.0001322895
129.19921875,679.3313789188794,0.029296875,34.80421536405252,0.00014940652
129.19921875,725.869697543252,0.03125,27.306336668556135,0.00020123906
129.19921875,1262.442823964589,0.0439453125,19.8220619865456,0.0014323111
129.19921875,2805.3287010934064,0.048828125,21.49035759111496,0.016209302
129.19921875,2739.1776399352725,0.0517578125,24.131105505762456,0.010909214
129.19921875,2043.8168598341363,0.0556640625,18.593530518904323,0.0045593437
129.19921875,1382.8487518232087,0.05078125,19.12284280758859,0.0012145955
129.19921875,1272.067713608952,0.04736328125,18.51743313218092,0.00086640776
129.19921875,1309.3081813589458,0.04931640625,18.636213023906443,0.0011554884
129.19921875,2110.2934706844844,0.06201171875,23.55432610402236,0.013321058
129.19921875,2477.7024237898736,0.06298828125,16.104730528781587,0.023297887
129.19921875,2116.6405515254237,0.06396484375,19.818883178687706,0.0095187435
129.19921875,1561.1192838639643,0.05810546875,24.314959927716647,0.003028653
129.19921875,1218.171675471115,0.04052734375,26.596839716764585,0.0008907937
129.19921875,1065.661949897658,0.03076171875,19.186350150925897,0.0005976111
129.19921875,1021.7205634677119,0.02880859375,23.22453009992961,0.0004531499
129.19921875,1076.5131437720343,0.03076171875,23.959458716325557,0.00054479245
129.19921875,1061.3672953013152,0.0361328125,24.342053210058246,0.00063345337
129.19921875,1070.8950207915857,0.03955078125,20.289273001826096,0.00067555846
129.19921875,1075.4708368070546,0.04248046875,20.756116313038895,0.0006838812
129.19921875,1005.4624725401761,0.0439453125,21.676898110700336,0.00062339124
129.19921875,983.3318646301027,0.04345703125,20.309315062457152,0.00053663657
129.19921875,1032.454738959281,0.04638671875,26.296254596081713,0.0006416806
129.19921875,1190.6028560870118,0.046875,24.235773117768918,0.0011649712
129.19921875,1243.4674011188863,0.04638671875,23.12064546850674,0.0013993443
129.19921875,1091.3073065115304,0.04736328125,21.64941939066246,0.00087965396
129.19921875,955.0245714868425,0.046875,20.998215229717733,0.00051868835
129.19921875,843.0163831569944,0.0439453125,28.269063889231596,0.00027342647
129.19921875,811.9975409153556,0.044921875,32.293106702634375,0.00024902826
129.19921875,1109.4251199144267,0.05419921875,24.88227301014461,0.0010929538
129.19921875,2548.7240150804655,0.0673828125,19.526814229766494,0.01577445
129.19921875,2625.1633732276514,0.06591796875,18.128880455037095,0.014077979
129.19921875,1868.520242456319,0.06494140625,19.20603163168785,0.002662429
129.19921875,1152.4875138122263,0.0546875,22.263040733983964,0.00032147695
129.19921875,947.2737355796287,0.041015625,27.737224835709778,0.00015795362
129.19921875,946.2149212696086,0.044921875,16.941198162018907,0.00017530628
129.19921875,1053.1201122893012,0.04638671875,22.91562405725546,0.00044486273
129.19921875,1337.2790820368841,0.0458984375,24.102322031704787,0.0013621945
129.19921875,1412.151303410065,0.04541015625,20.32986201546202,0.0017327627
129.19921875,1269.320581091065,0.04443359375,17.826912413027436,0.0012376414
129.19921875,1116.0209947751891,0.0419921875,15.998854679126804,0.0007471126
129.19921875,1008.9498936982989,0.0419921875,17.92218569548153,0.00047884524
129.19921875,1012.9240521140857,0.03955078125,18.638758560570636,0.0005927555
129.19921875,1735.3254054285526,0.04345703125,38.161009040471086,0.0071959207
129.19921875,2042.325358740586,0.044921875,15.647087604610942,0.010572481
129.19921875,1756.5028196744333,0.04345703125,21.228898572835934,0.005473028
129.19921875,1252.3297611754406,0.04345703125,19.86050513832516,0.001339107
129.19921875,989.1797224058964,0.03564453125,20.07036444456574,0.00045308605
129.19921875,894.683894511775,0.033203125,19.362488358492367,0.0002850301
129.19921875,938.0050946886554,0.033203125,59.68126959179506,0.00042637164
129.19921875,1260.290071230418,0.0341796875,30.129855126219613,0.0017197189
129.19921875,1291.1530394146803,0.03173828125,23.69388821178107,0.0021405579
129.19921875,903.8467954769819,0.0302734375,22.287758218549286,0.00042901383
129.19921875,621.9611026222899,0.0283203125,22.517505574959642,9.6476666e-05
129.19921875,650.4949575362407,0.025390625,24.70504118331852,0.00010933006
129.19921875,686.6323442990405,0.0263671875,29.582823659354467,0.00014323652
129.19921875,749.4269806503913,0.03076171875,23.068706945232265,0.00023754122
129.19921875,1928.9369342936889,0.041015625,18.76217419388041,0.005814925
129.19921875,2411.827481385246,0.04150390625,20.116731206858276,0.011157073
129.19921875,1851.697409991424,0.04931640625,21.52082368038817,0.0034494675
129.19921875,1198.7743089282715,0.05517578125,18.624261381907353,0.00057937833
129.19921875,1139.0161106253188,0.0478515625,18.17885570848644,0.0005366657
129.19921875,1122.7577301879303,0.05224609375,20.902890764521235,0.0005069071
129.19921875,1377.3215037359284,0.05517578125,21.740054153051627,0.0018875409
129.19921875,2248.369174656648,0.04736328125,18.641090286460646,0.016377103
129.19921875,2131.4248949443763,0.0458984375,18.58159067732703,0.013294787
129.19921875,1463.2477601209878,0.04541015625,21.927930132571642,0.0028187567
129.19921875,888.2897821010556,0.04052734375,20.665340482904497,0.00041971012
129.19921875,773.2640624229898,0.04296875,20.194042351718515,0.00021522341
129.19921875,772.0818265556998,0.0458984375,17.938995554977257,0.00018552697
129.19921875,826.5079455922966,0.04541015625,19.294635762806877,0.00020732923
129.19921875,864.3269899982827,0.044921875,19.20754971420024,0.00026961626
129.19921875,857.279192858208,0.04443359375,24.169793603870122,0.00027017223
129.19921875,820.056331096014,0.04296875,20.027217227864917,0.00022242444
129.19921875,756.910287853551,0.044921875,28.04227102880304,0.00017205512
129.19921875,746.0067495093007,0.04345703125,25.343437314275192,0.00016242955
129.19921875,787.6768030390186,0.04443359375,25.790978079398943,0.00018726049
129.19921875,796.6352052788494,0.04345703125,31.779372063985285,0.0001797126
129.19921875,804.8536051142794,0.04345703125,22.616098808976105,0.00018830187
129.19921875,836.1336560659176,0.04541015625,29.84938105473749,0.00019457513
129.19921875,801.5334042237196,0.044921875,24.19739780092454,0.00018100177
129.19921875,756.9008425386953,0.04541015625,26.037517496537678,0.00016518237
129.19921875,747.0329766130227,0.0439453125,21.332481066852978,0.00017698159
129.19921875,762.3287520384362,0.04296875,22.932771785985793,0.00024249118
129.19921875,1696.3258081228544,0.05126953125,23.973856985014358,0.004422319
129.19921875,2185.686184895315,0.04638671875,33.242910563376,0.006382865
129.19921875,1923.293624894819,0.04443359375,33.25610813524523,0.002827666
129.19921875,1129.304174068352,0.04248046875,16.738044935749773,0.000413453
129.19921875,836.8819368583454,0.0283203125,18.369322377946144,9.775382e-05
129.19921875,770.6126591071089,0.02978515625,17.2788638580696,7.511528e-05
129.19921875,790.9375232553734,0.0263671875,17.877549534141224,9.027378e-05
129.19921875,824.4227719272408,0.02490234375,25.929554218071512,0.00013257003
129.19921875,912.0283177010683,0.025390625,22.144729231225423,0.00020620147
129.19921875,853.2408932831047,0.0244140625,18.09242474538261,0.00016411758
129.19921875,784.1844257369725,0.025390625,19.875048999428834,0.000121555226
129.19921875,733.7519871701647,0.025390625,16.3521754503962,9.571996e-05
129.19921875,768.5037701322302,0.0244140625,15.700786095692198,0.00013604773
129.19921875,1040.945717754307,0.033203125,13.411521068881367,0.0006473634
129.19921875,2024.3148783626207,0.033203125,20.91507357306802,0.009805802
129.19921875,1811.1530220900067,0.03076171875,20.566350254630287,0.0051539456
129.19921875,1195.4359275933184,0.0341796875,21.5997051009425,0.0008102148
129.19921875,847.3978807687279,0.02783203125,19.29085864589277,0.00021072457
129.19921875,851.0678353678215,0.02880859375,22.382835950665715,0.0002740796
129.19921875,810.32817554504,0.03369140625,22.50379945553103,0.00024618243
129.19921875,1059.6492534179397,0.03369140625,18.401639675450053,0.0009957362
129.19921875,1226.0229034153201,0.0302734375,20.552106731595735,0.0017648389
129.19921875,910.8001214363276,0.02734375,25.71081045393847,0.00047924198
129.19921875,600.215298652173,0.02392578125,29.30014193891282,9.349282e-05
129.19921875,571.0298683374831,0.02197265625,27.195995701632626,7.058924e-05
129.19921875,577.8899053555226,0.02392578125,28.00658769165652,6.627573e-05
129.19921875,575.8714415012698,0.025390625,22.86780534118563,6.649147e-05
129.19921875,1073.8314309903085,0.03662109375,26.171583190957367,0.0008195421
129.19921875,1962.0745103057257,0.03466796875,22.803276258020055,0.005457891
129.19921875,1835.2982348977825,0.03369140625,32.96530064095805,0.0032018346
129.19921875,1127.4298319006232,0.03564453125,20.41176900529036,0.00051821437
129.19921875,874.902318440679,0.02685546875,28.731131583205595,0.00020093468
129.19921875,891.630884339183,0.029296875,32.11198846777158,0.00017960778
129.19921875,1403.899732125256,0.04833984375,23.123664780840087,0.0013724932
129.19921875,2818.268538161841,0.060546875,19.920443465724595,0.02154051
129.19921875,2675.686129695427,0.06591796875,15.868000755108913,0.024774408
129.19921875,2132.2407415000503,0.06982421875,17.87991884710142,0.009882115
129.19921875,1591.343322442566,0.05517578125,22.693684309798158,0.0034716914
129.19921875,1419.4790529681948,0.04248046875,28.38171238982452,0.0017656031
129.19921875,1225.8565900957171,0.0380859375,23.95230697719808,0.0010577644
129.19921875,1235.4993451319483,0.03564453125,19.90983431008715,0.0010190809
129.19921875,1320.84213242998,0.03466796875,25.72416106731644,0.0014043264
129.19921875,1202.8688627777087,0.0361328125,18.50059322735631,0.0012106032
129.19921875,1117.4394507091351,0.0361328125,24.99604262846058,0.0005989461
129.19921875,1068.0977460618922,0.03759765625,24.394589064431685,0.00040074947
129.19921875,1045.8750992532655,0.037109375,19.182845009473176,0.00032162108
129.19921875,1091.7620341473666,0.0380859375,26.673987717415322,0.0003120266
129.19921875,1276.0674238415522,0.0390625,25.10648367083322,0.00055018876
129.19921875,1642.2296943666552,0.04931640625,14.318516527940933,0.0014735105
129.19921875,1971.6151155891685,0.0712890625,16.088796311706368,0.0022323413
129.19921875,2197.9337906090077,0.09423828125,17.32946138408495,0.0015277002
129.19921875,2275.531056713572,0.12158203125,16.767026498609702,0.0010066308
129.19921875,2249.4486106320605,0.14208984375,18.251902717242743,0.0007731529
129.19921875,2225.8898733284377,0.15380859375,17.65198798181725,0.0007149157
129.19921875,2308.905192216727,0.16259765625,17.47528848892999,0.0013527462
129.19921875,2461.760138606487,0.16064453125,13.204959930884648,0.0044636154
129.19921875,2362.4351220162034,0.15234375,18.37260911317639,0.0048956173
129.19921875,2074.725070864764,0.14111328125,16.56319008076875,0.0019555693
129.19921875,1994.044450126382,0.1435546875,16.588888566222867,0.0010469141
129.19921875,2031.0931009812134,0.15869140625,22.987213643472508,0.0009079817
129.19921875,2133.817124341044,0.16357421875,14.162697888958988,0.0010717568
129.19921875,2216.044028116047,0.16357421875,16.79708078722429,0.0014838894
129.19921875,2239.710928328654,0.13916015625,15.462794985627358,0.0019580633
129.19921875,1980.1787020321847,0.1005859375,30.371611397383056,0.0028551845
129.19921875,1461.8695924673452,0.08154296875,22.305703094031244,0.0021562185
129.19921875,1312.9339474639437,0.064453125,23.501071705154818,0.0017477399
129.19921875,1407.351987800464,0.0556640625,21.79853995198176,0.0019274108
129.19921875,1613.3973131911441,0.0595703125,18.907056921041224,0.0025800255
129.19921875,2149.353368983131,0.060546875,22.914969788212716,0.0072474238
129.19921875,2454.6924105466105,0.0595703125,20.670542117724963,0.006774757
129.19921875,2295.5789131925194,0.0771484375,26.906120138834442,0.0024897868
129.19921875,2332.024327329582,0.0908203125,19.279128275318403,0.0016427756
129.19921875,2413.4881636297323,0.1162109375,21.764723247471366,0.0013102455
129.19921875,2388.507866601213,0.140625,20.28563879496793,0.0010759966
129.19921875,2341.5879504105633,0.15087890625,18.43556193818497,0.0008859045
129.19921875,2360.77269222366,0.1474609375,15.900696401638626,0.0009251499
129.19921875,2121.569256679109,0.1376953125,17.001869899407282,0.0010005845
129.19921875,1968.0634709089936,0.13134765625,19.86275576444148,0.00071466545
129.19921875,2150.671749319639,0.1259765625,22.74039278722343,0.0007569969
129.19921875,2215.853800617744,0.1162109375,18.812563317766415,0.001168551
129.19921875,2071.031444378995,0.09228515625,28.759332832776966,0.0025031953
129.19921875,1848.096327941088,0.07373046875,21.428838219763776,0.0045146006
129.19921875,1845.6228984514917,0.05517578125,20.283696356531692,0.0052118665
129.19921875,1844.649084931425,0.05859375,21.803163732183062,0.003604923
129.19921875,1840.6283646778052,0.07666015625,15.534463586488453,0.0015525484
129.19921875,1872.6335218172928,0.08837890625,19.751831523754177,0.0008210521
129.19921875,2018.7626754939997,0.10009765625,17.300313054739995,0.00071688875
129.19921875,1978.37802833356,0.10498046875,25.242407024736153,0.000727557
129.19921875,2055.1527835106726,0.0966796875,17.175060489028688,0.0012488217
129.19921875,2069.9153921527136,0.0888671875,18.47318620167517,0.0035836983
129.19921875,1934.785608055048,0.083984375,21.46048268598573,0.004101475
129.19921875,1688.9339271521017,0.07568359375,18.853191886516562,0.0022317467
129.19921875,1675.5810013588973,0.07666015625,16.437981596640274,0.001785646
129.19921875,1680.625933974136,0.07080078125,20.869269934184857,0.00188099
129.19921875,1595.6686142316823,0.06201171875,18.05180923900996,0.0015972691
129.19921875,1531.6999667394848,0.06298828125,18.425656966486308,0.0012804358
129.19921875,1564.8603066585583,0.064453125,21.167443512407058,0.0018183592
129.19921875,1646.0210350023751,0.0712890625,20.22616485380601,0.0022265867
129.19921875,1779.7225622613232,0.07861328125,19.731305984326507,0.0018093273
129.19921875,1948.1058708042365,0.0771484375,21.522645671790492,0.0016308052
129.19921875,1940.1664935387605,0.0732421875,19.83597542082302,0.00119943
129.19921875,2162.3452739608506,0.080078125,25.88097645106928,0.0028227097
129.19921875,2242.9122025412153,0.07958984375,22.177344213484744,0.005174731
129.19921875,2212.665463482084,0.0830078125,23.79827384093623,0.002703958
129.19921875,2351.7118408381607,0.083984375,17.373744270675733,0.003496458
129.19921875,2367.2387994603905,0.0810546875,24.055770679017183,0.003863201
129.19921875,2310.721621778751,0.08837890625,15.761938282593643,0.0029557494
129.19921875,2322.739459584436,0.087890625,21.669821394962664,0.0014096684
129.19921875,2484.1912249998086,0.087890625,21.583143574720022,0.002256954
129.19921875,2439.5432670914724,0.08642578125,22.800433247016635,0.0041983994
129.19921875,2331.537740135229,0.087890625,17.241419890175237,0.008640913
129.19921875,2284.196598320577,0.095703125,23.44321103364188,0.0066693313
129.19921875,2416.3676425714107,0.1103515625,17.737308895350495,0.007832636
129.19921875,2500.8705960299862,0.11474609375,17.543970411733927,0.008710237
129.19921875,2524.6151701068875,0.111328125,19.563335580456076,0.0061607487
129.19921875,2318.0823231039103,0.1064453125,16.253122231087982,0.0015518843
129.19921875,2344.028037426916,0.1015625,18.097692306703202,0.0015995769
129.19921875,2534.26696459331,0.1064453125,15.142356674502718,0.0048241094
129.19921875,2584.642684550814,0.1123046875,21.704075599173972,0.010715329
129.19921875,2809.836908935028,0.1181640625,17.291167918032464,0.011557386
129.19921875,2963.106223975122,0.1123046875,12.698311086705615,0.013429111
129.19921875,2887.1162347939808,0.11181640625,15.589797863042401,0.014467586
129.19921875,2787.577385681506,0.115234375,14.992234868723099,0.009435945
129.19921875,2493.5580092869586,0.1171875,26.496039790163202,0.0047229417
129.19921875,2436.2710656476715,0.12939453125,18.381954791078385,0.0049335216
129.19921875,2604.022735418088,0.12548828125,19.038202853005984,0.007671259
129.19921875,2652.522822425566,0.1181640625,20.147822938114068,0.010285556
129.19921875,2701.4084809528676,0.10986328125,21.66588797002274,0.011639737
129.19921875,2815.0807465467124,0.10205078125,17.09564543039791,0.009658935
129.19921875,2865.706130485466,0.10205078125,20.581462554475497,0.015571439
129.19921875,2718.1830663785436,0.1015625,17.97587852005091,0.011536915
129.19921875,2383.1935989480203,0.11376953125,21.311661186383844,0.004461228
129.19921875,2202.447764863136,0.1201171875,20.85657646469798,0.0018348241
129.19921875,2249.1795954286677,0.1240234375,16.94369096564509,0.0026264305
129.19921875,2487.4735561887555,0.1201171875,20.00201124047309,0.007022186
129.19921875,2530.5611928996914,0.10498046875,22.267740457939787,0.011305709
129.19921875,2531.5969343341803,0.0908203125,16.112029986550674,0.009313372
129.19921875,2501.9614794328463,0.08837890625,13.876296022584778,0.009604858
129.19921875,2622.6825004545135,0.09619140625,18.182094604648626,0.011340832
129.19921875,2701.786305368346,0.11669921875,12.558641186681088,0.010192461
129.19921875,2505.944246015535,0.138671875,12.213041594432717,0.0035313237
129.19921875,2316.2591816212343,0.150390625,17.078922853938664,0.0013538759
129.19921875,2328.5750576075934,0.16357421875,16.30971053297839,0.0014157444
129.19921875,2594.5440475121472,0.1630859375,18.958266372550646,0.0050329217
129.19921875,2598.3108783438356,0.1396484375,16.52483499627253,0.0121089695
129.19921875,2120.3146865348604,0.1171875,21.281912371883443,0.009454542
129.19921875,1735.7170595687971,0.09375,25.273242742782834,0.00576631
129.19921875,1724.3499824307464,0.08740234375,19.271813710113747,0.0056246687
129.19921875,1985.542684827643,0.11083984375,19.180514442078156,0.007586346
129.19921875,2216.0582835434284,0.12744140625,14.901471080911952,0.00716595
129.19921875,2172.3043587260054,0.13525390625,14.549718925666552,0.004030874
129.19921875,2106.4331056028996,0.1396484375,17.11205214535628,0.001804032
129.19921875,1991.5456961316536,0.13623046875,20.185974023959528,0.0009966068
129.19921875,1955.816242340536,0.142578125,18.668593126410034,0.00084951223
129.19921875,1909.0009633877387,0.15673828125,26.081032183898053,0.0006495468
129.19921875,1986.2782912722907,0.15478515625,16.160014526765693,0.00075803685
129.19921875,2050.803562527653,0.14892578125,18.91373854907652,0.0008970797
129.19921875,2124.3481389133144,0.14208984375,16.244470292369463,0.0016591107
129.19921875,2119.905797209888,0.12548828125,16.133597500903292,0.002012465
129.19921875,1970.8369127723522,0.115234375,20.32425785655134,0.0017014757
129.19921875,1781.357552617933,0.10107421875,22.598275535156034,0.0017495572
129.19921875,1506.0267504541507,0.0849609375,23.43071666120027,0.0021272188
129.19921875,1326.2591631586097,0.07080078125,27.406927054662678,0.0015042446
129.19921875,1566.1912951935271,0.068359375,32.72935761968364,0.004666257
129.19921875,2091.8451557665385,0.06884765625,22.41328664880274,0.011399325
129.19921875,1973.3154582372,0.07568359375,18.946394549319134,0.0105594825
129.19921875,1815.4685131642823,0.0888671875,20.6892216210957,0.0052073402
129.19921875,2006.2271939590628,0.091796875,19.054060182008694,0.0026724618
129.19921875,2318.9931459683476,0.10107421875,16.819727499710545,0.0033291748
129.19921875,2566.3902940351854,0.1123046875,19.0807142338707,0.003274207
129.19921875,2604.359934155715,0.1259765625,17.323970923150345,0.002818286
129.19921875,2502.879480412535,0.14208984375,19.67064549920397,0.0023609453
129.19921875,2354.768920805983,0.15380859375,18.343218616445455,0.0013882847
129.19921875,2421.811210015261,0.1572265625,15.424501133733683,0.0012231525
129.19921875,2390.147130383564,0.1611328125,13.325675692582708,0.0009832714
129.19921875,2402.3932744046647,0.162109375,16.51647430760749,0.0011170071
129.19921875,2369.7140487669067,0.1669921875,13.773669125473365,0.0013918884
129.19921875,2328.9504043066795,0.17236328125,18.025708438808877,0.0018236077
129.19921875,2444.3534908818065,0.1669921875,21.937407930330302,0.0031511448
129.19921875,2487.4837686644037,0.16552734375,14.624738802991786,0.0027154516
